#Trace: RRC_with_e_good_compensation
#Start: 100 Hz
#Stop: 1e+06 Hz
#Steps: 101
#Resistor: 10000 O
#Average: 9
#ProbeResistance: 1.04e+06 O
#ProbeCapacitance: 4.3e-11 F
#Compensation: Open Short
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic

Frequency (Hz),Gain (X),Phase (rad),Real (Ohm),Imag (Ohm),VReal (V),VImag (V),IReal (A),IImag (A),Resistor (Ohm),Amplitude (V)
2511.886431509579,1.361672912383888,-0.1931482095103111,13026.4600748811,-4568.723130230999,0.3944213781003574,-0.1356849952538947,2.857547829951085e-05,-9.830257315465197e-06,10000,1
2754.228703338166,1.32165745600922,-0.1884367212246235,12656.72007647989,-4391.584280120616,0.389904164192608,-0.1324184048895063,2.910785309795913e-05,-9.885545810908007e-06,10000,1
3019.951720402016,1.284252639187812,-0.1824344041605637,12316.78914083409,-4194.653060533939,0.3857031498578384,-0.1282489844448992,2.964828406119662e-05,-9.858261004048902e-06,10000,1
3311.311214825911,1.249889455872654,-0.1752798747900348,12009.62793925427,-3982.228176484764,0.3818656269209319,-0.1232686714826205,3.018678605447638e-05,-9.744487984606889e-06,10000,1
3630.780547701014,1.218559447251824,-0.1672340280553852,11733.13528286617,-3761.059052961114,0.3784330933249383,-0.1176753271381571,3.072058257998727e-05,-9.552691529201802e-06,10000,1
3981.071705534973,1.190273910009437,-0.1584633867260487,11487.26200517047,-3534.548326595269,0.3753196914296185,-0.1115559444691578,3.123611995541702e-05,-9.284284685158584e-06,10000,1
4365.158322401657,1.165155848858098,-0.1492394350496039,11271.35595517614,-3308.642428732417,0.3725872215896621,-0.1051157723949331,3.172737948814707e-05,-8.951053089621774e-06,10000,1
4786.30092322638,1.142935338418037,-0.1396817846560118,11082.80157004502,-3084.873499176746,0.3701968079473466,-0.09843527310591746,3.21911570161644e-05,-8.559623596031401e-06,10000,1
5248.074602497722,1.123488268855184,-0.1300335527671686,10918.80176010691,-2867.987880961926,0.3681212988473648,-0.09168304336515232,3.262090774777476e-05,-8.124452752433496e-06,10000,1
5754.399373371567,1.10661105591529,-0.120358505351651,10778.5564790837,-2657.973947420257,0.366333908958195,-0.0849017741005211,3.301410014044513e-05,-7.651368338320872e-06,10000,1
6309.57344480193,1.091903261475846,-0.110815403059897,10656.69778776224,-2457.500309000074,0.3647780287924061,-0.07820431673376675,3.337153005995336e-05,-7.154481631853539e-06,10000,1
6918.309709189362,1.079385527972612,-0.1014376296716817,10554.17081880136,-2266.509967464689,0.3634753362832845,-0.07161591551659452,3.369039009825102e-05,-6.638051857023388e-06,10000,1
7585.775750291836,1.068554105737729,-0.09242551879337649,10465.13254106521,-2088.651794241391,0.3623371748788196,-0.06527696519126835,3.397346687969196e-05,-6.120500375579858e-06,10000,1
8317.637711026709,1.059607794902508,-0.08367445539029759,10392.76839325249,-1920.832322345243,0.3614367708779293,-0.05911820381010963,3.421949595559242e-05,-5.597092767479311e-06,10000,1
9120.108393559096,1.051691070989131,-0.07525548509722375,10328.35010937362,-1763.604122666507,0.3606395222019381,-0.05318998893441364,3.44407691743623e-05,-5.079598930511173e-06,10000,1
10000,1.045139450156111,-0.06724695608791317,10275.28290369226,-1619.581153158242,0.3599643980139825,-0.04754212548412078,3.462670398239237e-05,-4.57330534607052e-06,10000,1
10964.78196143185,1.039463628816138,-0.05947735701073843,10229.54778045639,-1483.54023152118,0.3593949439397806,-0.04206138584356729,3.479156105817672e-05,-4.071791488566968e-06,10000,1
12022.64434617413,1.034870831370057,-0.05209799457941609,10192.17444133726,-1358.815887568383,0.358970452122205,-0.03685480546718934,3.493106232340798e-05,-3.586304942595118e-06,10000,1
13182.56738556407,1.03093622237231,-0.0450066044597131,10160.62793367563,-1243.847400003157,0.3585732044806311,-0.03184484774042919,3.504800143993763e-05,-3.11260923993958e-06,10000,1
14454.39770745928,1.027605821212431,-0.03820396249236804,10133.40483589136,-1137.984760716974,0.3582473220412418,-0.02703761785430813,3.514833257584636e-05,-2.652712598065035e-06,10000,1
15848.93192461114,1.025038592914231,-0.03160958902569738,10112.01366776289,-1040.422015854512,0.3580426474448266,-0.02237706674660544,3.523163344715642e-05,-2.20191817613136e-06,10000,1
17378.00828749376,1.022801726215031,-0.02518890499706847,10094.48470764387,-950.7535387929753,0.3578380702748205,-0.01783546203169412,3.530082243854539e-05,-1.759473154454227e-06,10000,1
19054.60717963246,1.021004551971824,-0.01899548639495464,10079.04017511594,-869.1908772771955,0.3576921886283055,-0.01345329125086493,3.535785376338352e-05,-1.329857122428217e-06,10000,1
20892.96130854039,1.019468176545724,-0.01288423709195983,10065.974121856,-793.0189374776534,0.3575545848964211,-0.009126912686060532,3.54041855269487e-05,-9.037247001577552e-07,10000,1
22908.67652767772,1.018461229880109,-0.006841050735255173,10057.26075557831,-724.7278594688765,0.3575181128426054,-0.004847453050410316,3.543967508189891e-05,-4.805131681731925e-07,10000,1
25118.86431509579,1.017436205072597,-0.0008917253120991112,10047.77743548365,-662.848164190117,0.3573813371637233,-0.0006319124945978854,3.546339486741081e-05,-6.270546328866935e-08,10000,1
27542.28703338166,1.016741742468849,0.005058976810363321,10039.67152348892,-605.7878133376439,0.3573765377835089,0.003586226062709598,3.548628203351592e-05,3.561001242178654e-07,10000,1
30199.51720402016,1.016267979481211,0.01109972482709188,10034.14105565745,-553.4512441486362,0.3573165309661395,0.007869543271091371,3.549348191351686e-05,7.8170884231099e-07,10000,1
33113.11214825911,1.016197049477589,0.01729982901912414,10031.63603694044,-504.4876665171712,0.3573552065094909,0.01226886330475322,3.549370221143616e-05,1.21858412212657e-06,10000,1
36307.80547701014,1.015977207925847,0.0236539209954151,10026.96008001889,-459.7002324745908,0.3573418004511798,0.01677989527617491,3.549103519353875e-05,1.666572041218504e-06,10000,1
39810.71705534973,1.01624302214845,0.03008106360733685,10024.84913169449,-421.2831557269797,0.3573951144052672,0.02134575618495518,3.547511050903088e-05,2.118784026525446e-06,10000,1
43651.58322401661,1.016227219577146,0.03680227161437371,10019.76549043562,-385.9328047550568,0.3573579890422824,0.02612236868159881,3.545645074957438e-05,2.591816909154769e-06,10000,1
47863.00923226385,1.016921219477454,0.04391780071936075,10019.34923550877,-353.4658153631608,0.3574395876007853,0.03118434308813509,3.542061319060805e-05,3.090224453150689e-06,10000,1
52480.74602497728,1.017722123350537,0.05129566276477674,10019.09838289067,-322.8927834301875,0.3574778841390038,0.03643389233441937,3.53725151274297e-05,3.605141646327037e-06,10000,1
57543.99373371567,1.018529176844533,0.05914183810222246,10017.15990448443,-296.1033808138229,0.3574594728936706,0.04201819057363915,3.531318381912097e-05,4.150949128476849e-06,10000,1
63095.73444801931,1.019625315325169,0.06748446041111457,10015.87120774164,-272.1337765903667,0.3574423634858457,0.04795929505730145,3.52378528247826e-05,4.727986253024073e-06,10000,1
69183.09709189364,1.020984424263381,0.07630987936643845,10014.64015521674,-251.4759294375459,0.3573987214863382,0.05424566929573922,3.514416306040447e-05,5.334150718620042e-06,10000,1
75857.75750291836,1.022988976661796,0.08585803475762802,10016.53721038387,-231.7365335481657,0.3573614615673448,0.06104536379568482,3.50204810560771e-05,5.9822847068954e-06,10000,1
83176.37711026709,1.025445760866885,0.096262379408685,10019.78126116443,-211.3830982591208,0.3573296366801914,0.0684624169011679,3.487174017832861e-05,6.681235948796089e-06,10000,1
91201.08393559097,1.028252022420655,0.1072238370924203,10020.46535513439,-197.318939782561,0.3571657853928055,0.07626036358565652,3.468914583757673e-05,7.406663746193066e-06,10000,1
100000,1.031611183801691,0.1189439995665565,10021.8403504317,-186.750938354075,0.3569053326623764,0.08458259824675037,3.4467735013083e-05,8.168470225254153e-06,10000,1
109647.8196143185,1.03531564178927,0.131844516857093,10018.61213366936,-172.4799149382822,0.3565168110981107,0.09373804775724216,3.420751624515918e-05,8.994094223969009e-06,10000,1
120226.4434617413,1.040325178054002,0.1455833692391953,10022.89476599319,-164.3944011431474,0.3561342321352573,0.103472676880794,3.389282574814646e-05,9.847358357516974e-06,10000,1
131825.6738556407,1.046225291944739,0.1605227149755639,10024.53337331371,-156.1396136367896,0.3555587847984822,0.1140168617078614,3.35156565078699e-05,1.074744918838608e-05,10000,1
144543.9770745928,1.053346100525671,0.1767822054836976,10028.83861566173,-147.4763956476545,0.3547609576541068,0.12542958534537,3.306301415101007e-05,1.168978735048041e-05,10000,1
158489.3192461114,1.061671135743874,0.1940455121269864,10029.12984082298,-146.6812016496569,0.3538812815482968,0.1375261775388987,3.255400445566563e-05,1.265121392344952e-05,10000,1
173780.0828749376,1.071623632326543,0.2128731231951693,10031.60406584907,-143.610808639145,0.3527205848030024,0.1506301010941377,3.195535680123108e-05,1.364660536655956e-05,10000,1
190546.0717963246,1.083276642112779,0.2331728236703959,10031.37357315094,-142.5484446554292,0.3512445728353276,0.1646508705651424,3.12682868858623e-05,1.465745254162698e-05,10000,1
208929.6130854039,1.097211930418256,0.2550272412675944,10030.37661977428,-143.6315395147052,0.3495741958735523,0.1796695022697448,3.049425682760429e-05,1.567303310992454e-05,10000,1
229086.7652767772,1.113846698042368,0.2787196168046213,10031.93422377621,-142.7785163871374,0.3475236243576831,0.1957917388377786,2.961328100801196e-05,1.668386082231604e-05,10000,1
251188.643150958,1.133768804715683,0.3040766853653004,10031.79119327273,-145.0662019217778,0.3451710307953137,0.2128835676846383,2.863399740288234e-05,1.765996268618791e-05,10000,1
275422.8703338166,1.15774151712266,0.331196207640156,10032.60482021957,-149.1688275156622,0.3425609100160797,0.2310049077611807,2.755929250616078e-05,1.858452507920485e-05,10000,1
301995.1720402016,1.185551800862618,0.359981360555414,10029.3435510717,-154.7027827038904,0.3394217294277601,0.2499484782526096,2.63939690674006e-05,1.943638792532671e-05,10000,1
331131.1214825911,1.219292216969621,0.3905227798532436,10030.38684956023,-162.6762263609391,0.3360177463334788,0.2697915495485226,2.514089007454806e-05,2.018583769533959e-05,10000,1
363078.0547701014,1.258827987800635,0.4226941097333801,10029.68036708024,-170.585635536644,0.3321660168558085,0.2903616247777117,2.381940220305044e-05,2.082163729564735e-05,10000,1
398107.1705534973,1.305243714075925,0.456329928326362,10027.67231166633,-181.7556032490229,0.3279121560430794,0.3114942751261956,2.244612404340656e-05,2.132229321006033e-05,10000,1
436515.8322401661,1.359946160112637,0.4913446923530031,10027.11349172892,-195.3234454305388,0.3233024809981169,0.3330808866197059,2.103550497234063e-05,2.167173176354702e-05,10000,1
478630.0923226385,1.423065060820405,0.5276344134298266,10021.72024435996,-206.4925525333664,0.3181659151379077,0.3549603319793173,1.960664883831454e-05,2.187406711254228e-05,10000,1
524807.4602497729,1.496915722610027,0.5647022699381913,10016.35849268361,-223.3364762274709,0.3127904019629485,0.3767986642237902,1.818400129228483e-05,2.190510755502087e-05,10000,1
575439.9373371566,1.58290230477406,0.6024559991226328,10013.11686639553,-239.1939205075141,0.307144718391772,0.398477556298686,1.678035771188991e-05,2.177018042134376e-05,10000,1
630957.344480193,1.681230076471961,0.6404086552177597,10003.80112933569,-255.9251264947211,0.3011997745395317,0.4196285201285515,1.54200650608334e-05,2.148308076145071e-05,10000,1
691830.9709189363,1.795104160258435,0.6782843148215068,9998.757504432424,-274.4747077712714,0.2951912145885373,0.4400761124684877,1.411244344317401e-05,2.103907210301029e-05,10000,1
758577.5750291835,1.924905412957549,0.7156781120240355,9989.398795807041,-290.944032676996,0.2890905597429548,0.4595458048125931,1.287319392152885e-05,2.046356085248033e-05,10000,1
831763.7711026708,2.073555801651454,0.7519431768803382,9982.647772648974,-312.4921444208953,0.2833044845723296,0.4778036193623125,1.171901572698406e-05,1.976455875087739e-05,10000,1
912010.8393559096,2.241736785071831,0.7868355863208409,9972.837807609585,-333.1686594808448,0.2777466918539207,0.494648465555936,1.065144828474613e-05,1.896952404664151e-05,10000,1
1000000,2.432161490111413,0.819875152993912,9965.559297466812,-355.9803132058228,0.272661948622722,0.5098656170743436,9.674801211353286e-06,1.809144442271905e-05,10000,1
